"","drg","stateProvider","num_charges","mean_charge"
"3778","552","DE",4,13826.0445975
"3779","552","FL",137,27350.0418485401
"3780","552","GA",42,20712.2923819048
"3781","552","HI",5,23887.290334
"3782","552","IA",22,14745.9246113636
"3783","552","ID",6,13898.332295
"3784","552","IL",100,20763.05322283
"3785","552","IN",47,16814.0044823404
"3786","552","KS",17,19964.4034530588
"3787","552","KY",31,14381.9027263226
"3788","552","LA",22,18298.8445744545
"3789","552","MA",49,12200.3323208571
"3790","552","MD",39,7795.82081784615
"3791","552","ME",14,12197.1933674286
"3792","552","MI",58,14843.4525501034
"3793","552","MN",28,16558.4242996429
"3794","552","MO",46,19120.972502087
"3795","552","MS",21,19690.6104749524
"3796","552","MT",6,13181.64256
"3797","552","NC",49,15931.4825636531
"3798","552","ND",4,11717.765545
"3799","552","NE",15,18326.3609026667
"3800","552","NH",11,15924.5608672727
"3801","552","NJ",60,43392.9173566667
"3802","552","NM",9,21888.9160822222
"3803","552","NV",15,31962.2058873333
"3804","552","NY",110,20291.6751074727
"3805","552","OH",89,16652.3258242247
"3806","552","OK",22,18570.6516965
"3807","552","OR",12,18919.7767983333
"3808","552","PA",94,24563.0626638085
"3809","552","RI",5,23711.849334
"3810","552","SC",28,21764.6152232143
"3811","552","SD",7,15843.5074071429
"3812","552","TN",32,20538.0254459375
"3813","552","TX",110,27020.2550642818
"3814","552","UT",8,17534.7083675
"3815","552","VA",45,17247.1716375556
"3816","552","VT",3,13962.8772633333
"3817","552","WA",32,20160.2055759375
"3818","552","WI",34,15765.7254758824
"3819","552","WV",19,11382.885988
"3820","552","WY",4,18463.879055
"3821","563","AL",14,18430.7038555714
"3822","563","AR",7,13633.2845695714
"3823","563","AZ",12,19714.5206783333
"3824","563","CA",69,38169.7030495652
"3825","563","CO",15,21497.3777826667
"3826","563","CT",14,17662.077035
"3827","563","DC",3,17774.9543633333
"3828","563","DE",3,13223.4234533333
"3829","563","FL",89,22221.8688277528
"3830","563","GA",17,14892.4938166471
"3831","563","IA",10,12897.0518113
"3832","563","ID",1,16606.23077
"3833","563","IL",54,19011.7366303148
"3834","563","IN",23,13662.3501716522
"3835","563","KS",9,16335.4710363333
"3836","563","KY",16,13140.655539625
"3837","563","LA",5,17181.43569
"3838","563","MA",45,10913.8958833778
"3839","563","MD",30,7060.66771566667
"3840","563","ME",7,11199.3275288571
"3841","563","MI",37,13532.5406530541
"3842","563","MN",16,14437.231756125
"3843","563","MO",23,16640.5430112609
"3844","563","MS",9,16445.1014796667
"3845","563","MT",1,11389
"3846","563","NC",23,14263.2422261304
"3847","563","ND",2,11763.48626
"3848","563","NE",6,15500.1922258333
"3849","563","NH",7,15794.0666171429
"3850","563","NJ",39,36132.1195002564
"3851","563","NM",3,17061.53153
"3852","563","NV",7,31967.2408342857
"3853","563","NY",88,19180.1827439091
"3854","563","OH",47,14947.3077030638
"3855","563","OK",9,17129.7090668889
"3856","563","OR",1,15595.14286
"3857","563","PA",63,21759.7659759206
"3858","563","RI",3,20440.5438433333
"3859","563","SC",17,21304.0096935294
"3860","563","SD",3,11903.7568533333
"3861","563","TN",22,14251.7932266818
"3862","563","TX",52,22683.6722113462
"3863","563","UT",1,14449.81818
"3864","563","VA",22,14888.6187637727
"3865","563","VT",2,10709.272725
"3866","563","WA",13,20378.7578
"3867","563","WI",16,14333.594959375
"3868","563","WV",8,11053.2656865
"3869","563","WY",1,10399.77778
"3870","602","AL",15,45317.75262
"3871","602","AR",9,27669.0443677778
"3872","602","AZ",16,38226.736608125
"3873","602","CA",81,67036.9700828395
"3874","602","CO",6,36444.527415
"3875","602","CT",16,31278.0485825
"3876","602","DC",4,39867.5427775
"3877","602","DE",3,26075.13286
"3878","602","FL",74,44199.3617347297
"3879","602","GA",27,28315.4150692593
"3880","602","HI",2,48654.66827
"3881","602","IA",9,24987.93817
"3882","602","ID",2,17952.858975
"3883","602","IL",54,35928.3700622222
"3884","602","IN",24,29367.3616179167
"3885","602","KS",6,35152.98676
"3886","602","KY",16,22539.6187025
"3887","602","LA",16,35325.024216875
"3888","602","MA",27,19308.4224914074
"3889","602","MD",22,12214.9291268182
"3890","602","ME",3,22804.54455
"3891","602","MI",43,24804.0809672093
"3892","602","MN",12,30031.9836758333
"3893","602","MO",24,30973.7051920833
"3894","602","MS",11,33792.0675090909
"3895","602","MT",2,17690.580125
"3896","602","NC",29,25665.9975527586
"3897","602","ND",1,17917.78261
"3898","602","NE",4,36017.1440225
"3899","602","NH",2,20954.78409
"3900","602","NJ",44,68919.07815
"3901","602","NM",2,28265.1875
"3902","602","NV",5,93694.003718
"3903","602","NY",59,38838.8682037288
"3904","602","OH",38,26654.3567457895
"3905","602","OK",8,39280.6543
"3906","602","OR",5,29529.424614
"3907","602","PA",44,42194.7313827273
"3908","602","RI",3,40204.5606066667
"3909","602","SC",13,36164.3350061538
"3910","602","SD",2,36825.920455
"3911","602","TN",17,30501.6826147059
"3912","602","TX",73,39679.5809987671
"3913","602","UT",1,32034.72727
"3914","602","VA",28,29788.575045
"3915","602","VT",1,16330.1875
"3916","602","WA",20,31821.4389645
"3917","602","WI",13,28253.8608115385
"3918","602","WV",8,21529.10750375
"3919","602","WY",1,32564.69231
"3920","603","AK",8,21254.422486625
"3921","603","AL",73,16073.5113261644
"3922","603","AR",36,15249.7169927222
"3923","603","AZ",54,20307.904782037
"3924","603","CA",236,35252.0959269492
"3925","603","CO",35,20649.657296
"3926","603","CT",30,16357.5226661333
"3927","603","DC",7,20276.3707057143
"3928","603","DE",5,14560.432228
"3929","603","FL",159,24911.436245283
"3930","603","GA",89,16625.5726213483
"3931","603","HI",11,19930.1502227273
"3932","603","IA",31,12456.1275423548
"3933","603","ID",8,15366.01081125
"3934","603","IL",120,18132.2042606167
"3935","603","IN",72,15656.8928160694
"3936","603","KS",33,15818.5678541212
"3937","603","KY",58,13275.5622877759
"3938","603","LA",65,15627.7468641077
"3939","603","MA",57,10458.6049062807
"3940","603","MD",43,8034.6682117907
"3941","603","ME",17,13980.6138221765
"3942","603","MI",83,12617.2721345301
"3943","603","MN",41,14743.1712561463
"3944","603","MO",70,16674.379275
"3945","603","MS",53,15980.9064479245
"3946","603","MT",9,11627.9732153333
"3947","603","NC",80,13729.1104590625
"3948","603","ND",6,10633.1165261667
"3949","603","NE",18,15991.6237627778
"3950","603","NH",13,14923.8470538462
"3951","603","NJ",62,41452.9135253226
"3952","603","NM",25,17268.397399
"3953","603","NV",19,33300.8259242105
"3954","603","NY",154,17709.9642626429
"3955","603","OH",118,13712.4922764831
"3956","603","OK",49,14793.3910280408
"3957","603","OR",25,15445.8891316
"3958","603","PA",131,19320.2559011603
"3959","603","RI",10,16217.7858315
"3960","603","SC",47,19685.5907155319
"3961","603","SD",8,15354.42967675
"3962","603","TN",82,15191.9958242073
"3963","603","TX",232,20521.8163401681
"3964","603","UT",13,13917.2357084615
"3965","603","VA",69,15498.0575755942
"3966","603","VT",6,10437.7719838333
"3967","603","WA",43,18206.7957389302
"3968","603","WI",59,14038.2485866441
"3969","603","WV",31,9600.76347909677
"3970","603","WY",4,18551.2016625
"3971","638","AK",2,21029.646825
"3972","638","AL",41,18697.8644547073
"3973","638","AR",23,15509.1069153043
"3974","638","AZ",26,23651.0977119231
"3975","638","CA",160,38542.7674334375
"3976","638","CO",15,21597.7007226667
"3977","638","CT",20,18078.4032255
"3978","638","DC",6,21755.8482233333
"3979","638","DE",5,15449.360978
"3980","638","FL",125,27565.615678456
"3981","638","GA",59,18618.5838752542
"3982","638","HI",2,16288.398335
"3983","638","IA",17,13783.2861449412
"3984","638","ID",5,13319.4032372
"3985","638","IL",90,21288.3943147
"3986","638","IN",42,16107.5554035714
"3987","638","KS",13,18024.6183518462
"3988","638","KY",39,13807.1541606154
"3989","638","LA",38,17738.7960097895
"3990","638","MA",46,11283.4803267609
"3991","638","MD",42,7925.52668242857
"3992","638","ME",9,13586.5951733333
"3993","638","MI",59,14242.2165947458
"3994","638","MN",17,18003.3916786471
"3995","638","MO",46,17623.1327668261
"3996","638","MS",30,16560.6410067667
"3997","638","MT",4,13039.599904
"3998","638","NC",64,14303.2059152344
"3999","638","ND",4,10499.098027
"4000","638","NE",6,18378.6710716667
"4001","638","NH",7,13531.8038198571
"4002","638","NJ",59,45037.9956235593
"4003","638","NM",13,18646.5406423846
"4004","638","NV",13,39948.3147115385
"4005","638","NY",117,20098.9938178632
"4006","638","OH",82,16263.6572703415
"4007","638","OK",27,16885.6965302222
"4008","638","OR",9,14931.9806055556
"4009","638","PA",88,24298.8785443864
"4010","638","RI",7,18942.44697
"4011","638","SC",35,20278.3956017143
"4012","638","SD",3,18267.5178566667
"4013","638","TN",48,17118.0000832708
"4014","638","TX",129,25233.5865975194
"4015","638","UT",6,13194.4138866667
"4016","638","VA",48,16480.989257875
"4017","638","VT",3,14141.5612133333
"4018","638","WA",29,19277.1892189655
"4019","638","WI",24,16250.998989625
"4020","638","WV",16,12752.99585925
"4021","638","WY",2,16558.35606
"4022","640","AK",1,48853.75862
"4023","640","AL",32,28232.0735567813
"4024","640","AR",19,22069.3524663158
"4025","640","AZ",34,30168.5673497059
"4026","640","CA",156,49101.6405378846
"4027","640","CO",23,31287.8386326087
"4028","640","CT",23,24986.6017186957
"4029","640","DC",5,36578.597106
"4030","640","DE",5,19350.610952
"4031","640","FL",108,34674.3030062037
"4032","640","GA",59,23456.3602723729
"4033","640","HI",7,27191.0778857143
"4034","640","IA",18,19821.0715688889
"4035","640","ID",7,19338.9215514286
"4036","640","IL",92,27753.2849019891
"4037","640","IN",41,23161.6236812195
"4038","640","KS",15,25406.7838793333
"4039","640","KY",32,19348.243878125
"4040","640","LA",30,23641.252409
"4041","640","MA",44,15132.5888800227
"4042","640","MD",40,11022.1754338
"4043","640","ME",5,19526.735312
"4044","640","MI",55,18759.4712852727
"4045","640","MN",21,22640.6070942857
"4046","640","MO",44,24721.1492390227
"4047","640","MS",25,26100.52171
"4048","640","MT",4,20278.1056625
"4049","640","NC",54,19652.0819005556
"4050","640","ND",5,14171.37572
"4051","640","NE",8,27508.62642875
"4052","640","NH",8,21979.29706125
"4053","640","NJ",56,56468.2080842857
"4054","640","NM",9,25274.4414688889
"4055","640","NV",14,44071.0215521429
"4056","640","NY",106,28462.1271688962
"4057","640","OH",82,21262.6994656829
"4058","640","OK",23,23573.7293113478
"4059","640","OR",16,19150.10494625
"4060","640","PA",80,32241.5636824875
"4061","640","RI",3,36721.7327366667
"4062","640","SC",29,28178.3971706897
"4063","640","SD",3,29454.1107866667
"4064","640","TN",41,22894.0750328537
"4065","640","TX",134,32172.2312242537
"4066","640","UT",7,18639.2709771429
"4067","640","VA",52,21682.0562123077
"4068","640","VT",2,17018.436925
"4069","640","WA",32,22932.8323
"4070","640","WI",27,20911.194937037
"4071","640","WV",14,18564.2489345
"4072","640","WY",2,30897.49621
"4073","641","AK",3,18078.3344833333
"4074","641","AL",84,13039.8791846071
"4075","641","AR",41,11817.2642721463
"4076","641","AZ",47,19734.5678112979
"4077","641","CA",235,30977.4897649319
"4078","641","CO",39,20004.5152916154
"4079","641","CT",30,14660.2502993
"4080","641","DC",7,19071.0504285714
"4081","641","DE",5,13558.923256
"4082","641","FL",157,22149.7662474777
"4083","641","GA",97,14384.4405759691
"4084","641","HI",11,16777.8117827273
"4085","641","IA",32,11101.7389691875
"4086","641","ID",10,11253.0017695
"4087","641","IL",123,16981.1326231545
"4088","641","IN",76,13006.8870514342
"4089","641","KS",41,13798.5548016341
"4090","641","KY",64,11839.0647540937
"4091","641","LA",65,13458.9727086923
"4092","641","MA",58,9981.248318
"4093","641","MD",43,7116.69536206977
"4094","641","ME",16,10924.0593771875
"4095","641","MI",82,11117.0759373659
"4096","641","MN",48,12675.6348197708
"4097","641","MO",70,14059.7929019571
"4098","641","MS",55,13546.92866
"4099","641","MT",9,10342.8382882222
"4100","641","NC",81,12571.5131878395
"4101","641","ND",6,8435.04186283333
"4102","641","NE",18,14170.7468988889
"4103","641","NH",13,13599.5205284615
"4104","641","NJ",63,38134.3161401587
"4105","641","NM",24,14619.4492057083
"4106","641","NV",20,26327.5543085
"4107","641","NY",156,15587.3268246026
"4108","641","OH",118,13318.3141968136
"4109","641","OK",68,11265.3225763676
"4110","641","OR",25,13119.42906992
"4111","641","PA",130,18571.0558952
"4112","641","RI",10,14117.2656496
"4113","641","SC",52,16019.6520213269
"4114","641","SD",8,12867.9845875
"4115","641","TN",88,13009.9816405
"4116","641","TX",239,18383.0621259833
"4117","641","UT",21,11626.7302036667
"4118","641","VA",70,13646.2705639857
"4119","641","VT",6,11522.765755
"4120","641","WA",42,16341.3515234762
"4121","641","WI",56,12689.5591076607
"4122","641","WV",29,9373.19131575862
"4123","641","WY",8,14184.81790125
"4124","682","AK",3,52566.1901766667
"4125","682","AL",41,36863.3970336585
"4126","682","AR",24,32186.8917783333
"4127","682","AZ",39,42470.281995641
"4128","682","CA",191,71136.3982113089
"4129","682","CO",24,47121.6747658333
"4130","682","CT",27,35261.7225974074
"4131","682","DC",7,41561.59668
"4132","682","DE",5,31040.68478
"4133","682","FL",147,50474.4827242177
"4134","682","GA",73,32564.362289726
"4135","682","HI",6,36029.6611683333
"4136","682","IA",23,29155.9215030435
"4137","682","ID",8,26544.23652125
"4138","682","IL",97,39863.328866701
"4139","682","IN",53,30360.5338984906
"4140","682","KS",19,34413.10515
"4141","682","KY",39,29754.2778738462
"4142","682","LA",45,33633.8819746667
"4143","682","MA",51,20477.2127305882
"4144","682","MD",40,15797.94321195
"4145","682","ME",11,23583.18899
"4146","682","MI",64,26621.5189958438
"4147","682","MN",22,34505.1863218182
"4148","682","MO",48,34918.4616495833
"4149","682","MS",25,35544.8285148
"4150","682","MT",6,25201.3498166667
"4151","682","NC",74,25826.7631247297
"4152","682","ND",6,20867.4434433333
"4153","682","NE",12,38765.0448766667
"4154","682","NH",13,28878.7063869231
"4155","682","NJ",60,82721.1425353333
"4156","682","NM",10,32450.976875
"4157","682","NV",17,72719.7548417647
"4158","682","NY",124,37626.9396141129
"4159","682","OH",94,30277.74324
"4160","682","OK",31,35692.07349
"4161","682","OR",19,29535.2920626316
"4162","682","PA",105,42927.4716814286
"4163","682","RI",9,32292.3959755556
"4164","682","SC",40,35862.14169925
"4165","682","SD",4,39582.3666475
"4166","682","TN",56,30818.9011369643
"4167","682","TX",156,43575.3566215385
"4168","682","UT",12,27704.0760666667
"4169","682","VA",59,28240.2296886441
"4170","682","VT",2,21994.771135
"4171","682","WA",39,35239.3710546154
"4172","682","WI",39,28163.9541525641
"4173","682","WV",23,21011.6607234783
"4174","682","WY",2,40129.86842
"4175","683","AK",5,28131.506376
"4176","683","AL",48,22311.713270625
"4177","683","AR",29,19334.5958503103
"4178","683","AZ",46,27393.0127573913
"4179","683","CA",215,46047.6565297674
"4180","683","CO",29,28397.2072158621
"4181","683","CT",31,19285.764261
"4182","683","DC",7,25152.6772557143
"4183","683","DE",5,18408.937638
"4184","683","FL",154,32438.2615455844
"4185","683","GA",88,20050.4071358182
"4186","683","HI",9,23043.6442411111
"4187","683","IA",26,16376.6520585769
"4188","683","ID",9,16604.2377422222
"4189","683","IL",107,24306.1791348224
"4190","683","IN",63,18331.3831484603
"4191","683","KS",31,20384.7495575161
"4192","683","KY",53,16753.3155682642
"4193","683","LA",51,22012.9163182549
"4194","683","MA",57,13177.3621279298
"4195","683","MD",42,9323.34657064286
"4196","683","ME",18,15406.758415
"4197","683","MI",74,15512.9797636757
"4198","683","MN",37,17453.9131073784
"4199","683","MO",59,21167.9785023729
"4200","683","MS",37,22902.2248947297
"4201","683","MT",9,15346.7422055556
"4202","683","NC",80,16500.3773270375
"4203","683","ND",6,12063.0494776667
"4204","683","NE",15,21328.075582
"4205","683","NH",13,17861.5328607692
"4206","683","NJ",62,55273.7732169355
"4207","683","NM",17,22131.4368641176
"4208","683","NV",18,43452.2527838889
"4209","683","NY",136,23785.2023627794
"4210","683","OH",106,19030.005935434
"4211","683","OK",43,18743.2365462093
"4212","683","OR",24,17780.8633375417
"4213","683","PA",121,26466.0816210496
"4214","683","RI",10,19556.942282
"4215","683","SC",48,22568.7309250833
"4216","683","SD",4,22337.11048
"4217","683","TN",68,18973.1868022794
"4218","683","TX",185,28463.3545844324
"4219","683","UT",15,16373.0918593333
"4220","683","VA",67,18271.4336787761
"4221","683","VT",5,12455.4369776
"4222","683","WA",42,21860.6027304048
"4223","683","WI",55,16972.870973
"4224","683","WV",26,12674.5949155769
"4225","683","WY",3,18626.0205466667
"4226","684","AL",19,17743.7882856842
"4227","684","AR",10,11871.5592598
"4228","684","AZ",14,19390.810295
"4229","684","CA",39,34437.7003120513
"4230","684","CO",7,16422.1827471429
"4231","684","CT",18,16168.4822281667
"4232","684","DC",4,14254.8929925
"4233","684","DE",4,13996.4087225
"4234","684","FL",77,21666.4778992208
"4235","684","GA",30,14620.4670525333
"4236","684","IA",14,12237.0787642143
"4237","684","ID",1,9584.363636
"4238","684","IL",45,16222.9333894444
"4239","684","IN",30,13328.8831336333
"4240","684","KS",8,17232.83832
"4241","684","KY",24,12029.3356481667
"4242","684","LA",17,14341.6633010588
"4243","684","MA",30,9832.0258283
"4244","684","MD",37,6284.70153175676
"4245","684","ME",2,10882.14706
"4246","684","MI",40,11587.5414728
"4247","684","MN",9,13569.7736655556
"4248","684","MO",28,14472.2467686786
"4249","684","MS",16,14055.713701
"4250","684","MT",1,8688.272727
"4251","684","NC",39,11152.8879973846
"4252","684","ND",3,6572.27782033333
"4253","684","NE",5,16207.36151
"4254","684","NH",4,11400.245405
"4255","684","NJ",43,34396.1817925581
"4256","684","NM",3,16824.16717
"4257","684","NV",8,28844.85875375
"4258","684","NY",64,17855.2023790156
"4259","684","OH",50,13337.35334472
"4260","684","OK",20,15150.05739865
"4261","684","OR",3,11172.04662
"4262","684","PA",52,21535.5071229808
"4263","684","RI",3,16197.03576
"4264","684","SC",21,17122.8547285714
"4265","684","SD",3,16038.07089
"4266","684","TN",24,12656.537380375
"4267","684","TX",69,20309.8139808696
"4268","684","UT",3,11494.52603
"4269","684","VA",29,13860.3886398966
"4270","684","VT",1,9844.416667
"4271","684","WA",14,17209.2332557143
"4272","684","WI",13,12433.6240628462
"4273","684","WV",9,9154.25889611111
"4274","684","WY",1,12668.92857
"4275","689","AK",1,38573.75
"4276","689","AL",43,27083.137123907
"4277","689","AR",22,21446.5127290909
"4278","689","AZ",28,31025.9778592857
"4279","689","CA",175,51716.5061829714
"4280","689","CO",21,30576.0317657143
"4281","689","CT",25,23500.7763188
"4282","689","DC",5,35932.582948
"4283","689","DE",5,21134.134972
"4284","689","FL",137,38280.6848592701
"4285","689","GA",66,25436.8800083333
"4286","689","HI",2,30598.36905
"4287","689","IA",19,18082.3591421053
"4288","689","ID",4,17551.9824975
"4289","689","IL",93,28713.7678882796
"4290","689","IN",50,20934.37496688
"4291","689","KS",11,25615.9425354545
"4292","689","KY",40,19253.23760225
"4293","689","LA",46,26817.2472215435
"4294","689","MA",49,15181.5759733878
"4295","689","MD",39,11363.3462533846
"4296","689","ME",5,17717.78987
"4297","689","MI",56,18118.4988979821
"4298","689","MN",19,22459.5153942105
"4299","689","MO",49,24883.3426630612
"4300","689","MS",32,26788.9444309687
"4301","689","MT",6,14765.9474983333
"4302","689","NC",63,19797.5394203175
"4303","689","ND",5,13229.006908
"4304","689","NE",11,23513.2813
"4305","689","NH",10,20763.784644
"4306","689","NJ",54,58581.5757725926
"4307","689","NM",12,21763.4709523333
"4308","689","NV",13,48226.4995
"4309","689","NY",101,29209.6817156535
"4310","689","OH",93,21567.0321965161
"4311","689","OK",23,25879.2316386957
"4312","689","OR",10,18779.764151
"4313","689","PA",99,32101.557746899
"4314","689","RI",9,22811.0086088889
"4315","689","SC",34,28808.5057017647
"4316","689","SD",5,26431.941366
"4317","689","TN",61,22918.8906477705
"4318","689","TX",150,33778.7035410667
"4319","689","UT",8,16802.51645625
"4320","689","VA",57,19994.0495673684
"4321","689","VT",4,14828.91903425
"4322","689","WA",36,23765.3395897222
"4323","689","WI",23,20081.1083569565
"4324","689","WV",21,17060.3841208095
"4325","689","WY",2,24824.97596
"4326","690","AK",7,17661.351245
"4327","690","AL",86,14416.864211186
"4328","690","AR",42,13420.8391605476
"4329","690","AZ",51,20214.2580580392
"4330","690","CA",254,33692.8490154331
"4331","690","CO",39,19962.0257669231
"4332","690","CT",30,15956.6609606
"4333","690","DC",7,21517.7953385714
"4334","690","DE",5,14225.858176
"4335","690","FL",165,24784.8790422909
"4336","690","GA",99,15684.4526162525
"4337","690","HI",10,18479.39229
"4338","690","IA",33,12079.2572028485
"4339","690","ID",10,11735.2618091
"4340","690","IL",123,18740.2395678049
"4341","690","IN",75,14602.6853619733
"4342","690","KS",41,14449.0149825122
"4343","690","KY",65,13264.1488592154
"4344","690","LA",67,15999.2787866119
"4345","690","MA",57,10631.2017398596
"4346","690","MD",43,7659.91343802326
"4347","690","ME",18,11862.190702
"4348","690","MI",86,12129.0518045465
"4349","690","MN",46,13086.442481087
"4350","690","MO",72,15580.0779237083
"4351","690","MS",57,15171.5234436316
"4352","690","MT",10,11126.4600676
"4353","690","NC",82,13679.5762672805
"4354","690","ND",6,8989.0997635
"4355","690","NE",18,15992.4411818889
"4356","690","NH",13,14418.2469530769
"4357","690","NJ",63,41523.5464838095
"4358","690","NM",26,15900.8347000769
"4359","690","NV",19,29716.4817089474
"4360","690","NY",154,17247.9690681948
"4361","690","OH",119,14034.3265109496
"4362","690","OK",63,13051.3636640952
"4363","690","OR",27,13372.4880498519
"4364","690","PA",136,20115.2509206985
"4365","690","RI",10,15469.8135203
"4366","690","SC",54,17739.119615963
"4367","690","SD",9,14125.53183
"4368","690","TN",95,14056.5649979053
"4369","690","TX",255,19972.4239568039
"4370","690","UT",21,12685.0942381429
"4371","690","VA",72,14661.8426874861
"4372","690","VT",5,10327.2679976
"4373","690","WA",45,16868.6198216
"4374","690","WI",59,12825.0084653729
"4375","690","WV",32,9707.6860126875
"4376","690","WY",8,15579.2328875
"4377","698","AL",17,37669.4995352941
"4378","698","AR",6,28469.5563033333
"4379","698","AZ",17,47723.3446676471
"4380","698","CA",68,75724.3253922059
"4381","698","CO",13,49182.27008
"4382","698","CT",16,37951.740255625
"4383","698","DC",4,54040.7641475
"4384","698","DE",2,34541.79816
"4385","698","FL",55,45170.5035503636
"4386","698","GA",19,40923.1402384211
"4387","698","HI",1,27335.4375
"4388","698","IA",9,24648.9365211111
"4389","698","ID",3,28297.1658133333
"4390","698","IL",54,37911.1812705556
"4391","698","IN",26,30050.9257084615
"4392","698","KS",7,33595.9587928571
"4393","698","KY",13,28482.9633430769
"4394","698","LA",10,47688.316011
"4395","698","MA",21,24689.6010333333
"4396","698","MD",21,16532.2176528571
"4397","698","ME",7,24403.0258628571
"4398","698","MI",39,27720.538711282
"4399","698","MN",12,30169.7326091667
"4400","698","MO",25,37683.6602164
"4401","698","MS",11,37748.75236
"4402","698","MT",1,20014.28571
"4403","698","NC",29,24185.6109713793
"4404","698","ND",4,24371.2902375
"4405","698","NE",4,30382.028815
"4406","698","NH",4,33597.9051525
"4407","698","NJ",34,75052.2133620588
"4408","698","NM",2,27620.810065
"4409","698","NV",4,74714.224905
"4410","698","NY",47,42397.1277121277
"4411","698","OH",34,29995.152905
"4412","698","OK",12,40720.1625566667
"4413","698","OR",12,25984.0777016667
"4414","698","PA",48,45486.941908125
"4415","698","RI",2,37495.140245
"4416","698","SC",13,38220.1891353846
"4417","698","SD",2,35071.30769
"4418","698","TN",22,33125.8899890909
"4419","698","TX",50,51604.5074152
"4420","698","UT",5,24063.421194
"4421","698","VA",28,31718.9007210714
"4422","698","VT",1,22232.2
"4423","698","WA",21,35846.0261042857
"4424","698","WI",12,31036.6231866667
"4425","698","WV",7,20195.0109214286
"4426","699","AL",12,19301.5402985
"4427","699","AR",9,17323.8556988889
"4428","699","AZ",19,27000.5148778947
"4429","699","CA",69,45545.7290118841
"4430","699","CO",17,30559.2968823529
"4431","699","CT",13,23115.3535392308
"4432","699","DC",5,32942.526886
"4433","699","DE",2,17762.520635
"4434","699","FL",72,30025.7090988889
"4435","699","GA",21,25876.05856
"4436","699","HI",1,17668.18182
"4437","699","IA",7,21034.2288828571
"4438","699","ID",1,11001.66667
"4439","699","IL",50,24338.2048894
"4440","699","IN",26,18593.5712846154
"4441","699","KS",5,32207.767342
"4442","699","KY",15,18075.7583813333
"4443","699","LA",11,25928.0742236364
"4444","699","MA",28,14385.1670950714
"4445","699","MD",29,9317.218302
"4446","699","ME",4,17273.1193525
"4447","699","MI",37,17752.5763256757
"4448","699","MN",16,19525.4383623125
"4449","699","MO",26,21840.1789308462
"4450","699","MS",11,24539.5490854545
"4451","699","MT",2,12979.608975
"4452","699","NC",27,18345.3295344444
"4453","699","ND",4,11841.95625975
"4454","699","NE",4,18699.6933325
"4455","699","NH",5,18053.005678
"4456","699","NJ",35,47984.8574202857
"4457","699","NM",4,22384.944735
"4458","699","NV",7,36981.9792785714
"4459","699","NY",53,27472.5078354528
"4460","699","OH",40,20583.757850425
"4461","699","OK",12,22740.2534703333
"4462","699","OR",5,19585.21303
"4463","699","PA",47,31041.7244138936
"4464","699","RI",3,30303.7583033333
"4465","699","SC",16,26943.829185
"4466","699","SD",3,25801.07527
"4467","699","TN",22,22477.5030822727
"4468","699","TX",57,31638.1331482456
"4469","699","UT",2,17861.666665
"4470","699","VA",21,22399.9257880952
"4471","699","VT",1,17816.74194
"4472","699","WA",19,22916.2254115789
"4473","699","WI",16,19114.30985875
"4474","699","WV",9,13547.1428255556
"4475","811","AK",1,44887.69231
"4476","811","AL",23,34327.9969969565
"4477","811","AR",14,22652.0573185714
"4478","811","AZ",12,38218.7779958333
"4479","811","CA",96,56391.5337005208
"4480","811","CO",4,40339.93687
"4481","811","CT",15,34036.0062426667
"4482","811","DC",4,33079.52894
"4483","811","DE",4,21180.75585
"4484","811","FL",91,40081.5379913187
"4485","811","GA",40,28493.67495375
"4486","811","IA",8,23426.51937125
"4487","811","ID",2,19416.291855
"4488","811","IL",69,32283.6508802899
"4489","811","IN",20,26172.5107485
"4490","811","KS",10,34255.136822
"4491","811","KY",19,22838.15673
"4492","811","LA",28,31154.4319935714
"4493","811","MA",27,19651.8893592593
"4494","811","MD",31,11717.0666152581
"4495","811","ME",1,12778.75
"4496","811","MI",41,22113.1626631707
"4497","811","MN",8,29499.44909875
"4498","811","MO",31,26816.527949129
"4499","811","MS",19,26891.0212019474
"4500","811","NC",40,23023.103303
"4501","811","ND",3,13483.4844633333
"4502","811","NE",5,26054.775906
"4503","811","NH",2,22850.632575
"4504","811","NJ",44,70610.375115
"4505","811","NM",2,25554.87351
"4506","811","NV",4,78718.2834175
"4507","811","NY",87,32273.3285469655
"4508","811","OH",51,29579.34066
"4509","811","OK",14,27934.4941859286
"4510","811","OR",4,26984.82871
"4511","811","PA",52,41269.5673940385
"4512","811","RI",5,26521.564918
"4513","811","SC",20,32450.3990285
"4514","811","SD",2,26097.177085
"4515","811","TN",23,29808.1869217391
"4516","811","TX",88,37649.7702192045
"4517","811","UT",2,22614.48125
"4518","811","VA",35,24755.2434325714
"4519","811","WA",15,30068.8872373333
"4520","811","WI",9,25864.2229133333
"4521","811","WV",10,19022.312856
"4522","812","AK",4,20804.4835475
"4523","812","AL",66,14831.8807954091
"4524","812","AR",36,15805.03085025
"4525","812","AZ",33,23810.3881248485
"4526","812","CA",186,34433.5416730108
"4527","812","CO",16,23901.4473325
"4528","812","CT",26,17322.9919476923
"4529","812","DC",7,20247.4534585714
"4530","812","DE",5,16440.116666
"4531","812","FL",150,24383.9662990933
"4532","812","GA",77,17497.5027370649
"4533","812","HI",3,15820.23693
"4534","812","IA",21,14775.291204381
